Session Number, Operation, Start Timestamp, End Timestamp, Date 1, Date 2, Days, Weeks, Months, Years, Phrase, Result of Operation, Error
61,Get date from string,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,309 DAYS EARLIER,23-10-2019,N.A
61,Get date from string,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,170 DAYS AFTER,13-2-2021,N.A
61,Get day of the week,27-8-2020 22:14:48,27-8-2020 22:14:48,30-9-2051,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
61,Get date from string,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,393 DAYS FROM NOW,24-9-2021,N.A
61,Get date from string,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,85 WEEKS AFTER,14-4-2022,N.A
61,Get week number,27-8-2020 22:14:48,27-8-2020 22:14:48,28-6-2090,N.A,N.A,N.A,N.A,N.A,N.A,26,N.A
61,Exit Session,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
62,Subtract days from date,27-8-2020 22:14:48,27-8-2020 22:14:48,29-7-1650,N.A,9,N.A,N.A,N.A,N.A,20-7-1650,N.A
62,N.A,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
62,Get date from string,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,DAY AFTER TOMORROW,29-8-2020,N.A
62,Subtract weeks from date,27-8-2020 22:14:48,27-8-2020 22:14:48,12-13-2357,N.A,N.A,135,N.A,N.A,N.A,12-6-2355,N.A
62,Add years to date,27-8-2020 22:14:48,27-8-2020 22:14:48,12-8-2507,N.A,N.A,N.A,N.A,25,N.A,12-8-2532,N.A
62,Get day of the week,27-8-2020 22:14:48,27-8-2020 22:14:48,2-10-2442,N.A,N.A,N.A,N.A,N.A,N.A,Thursday,N.A
62,Get day of the week,27-8-2020 22:14:48,27-8-2020 22:14:48,5-1-2491,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
62,Get date from string,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,88 YEARS EARLIER,27-8-1932,N.A
62,Add two dates,27-8-2020 22:14:48,27-8-2020 22:14:48,2-3-2586,25-3-1387,N.A,N.A,N.A,N.A,N.A,27-6-3973,N.A
62,Add months to date,27-8-2020 22:14:48,27-8-2020 22:14:48,17-1-1562,N.A,N.A,N.A,494,N.A,N.A,17-3-1603,N.A
62,Exit Session,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
63,Subtract days from date,27-8-2020 22:14:48,27-8-2020 22:14:48,22-8-1929,N.A,374,N.A,N.A,N.A,N.A,13-8-1928,N.A
63,Get day of the week,27-8-2020 22:14:48,27-8-2020 22:14:48,12-4-2329,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
63,Get week number,27-8-2020 22:14:48,27-8-2020 22:14:48,26-4-2518,N.A,N.A,N.A,N.A,N.A,N.A,18,N.A
63,Add days to date,27-8-2020 22:14:48,27-8-2020 22:14:48,24-13-2789,N.A,417,N.A,N.A,N.A,N.A,17-3-2791,N.A
63,Subtract weeks from date,27-8-2020 22:14:48,27-8-2020 22:14:48,30-5-2121,N.A,N.A,331,N.A,N.A,N.A,25-1-2115,N.A
63,Add days to date,27-8-2020 22:14:48,27-8-2020 22:14:48,25-8-1870,N.A,49,N.A,N.A,N.A,N.A,13-10-1870,N.A
63,Add two dates,27-8-2020 22:14:48,27-8-2020 22:14:48,10-9-1443,18-1-1690,N.A,N.A,N.A,N.A,N.A,28-10-3133,N.A
63,Add months to date,27-8-2020 22:14:48,27-8-2020 22:14:48,16-5-2240,N.A,N.A,N.A,22,N.A,N.A,16-3-2242,N.A
63,Get date from string,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,TODAY,27-8-2020,N.A
63,Subtract years from date,27-8-2020 22:14:48,27-8-2020 22:14:48,24-1-1564,N.A,N.A,N.A,N.A,339,N.A,24-1-1225,N.A
63,Exit Session,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
64,Get date from string,27-8-2020 22:14:48,27-8-2020 22:14:48,N.A,N.A,N.A,N.A,N.A,N.A,TOMORROW,28-8-2020,N.A
64,Subtact two dates,27-8-2020 22:14:49,27-8-2020 22:14:49,10-2-1733,4-12-2850,N.A,N.A,N.A,N.A,N.A,Days: 408273	Weeks: 58324	Months: 13413,N.A
64,Get day of the week,27-8-2020 22:14:49,27-8-2020 22:14:49,7-3-2620,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
64,Add days to date,27-8-2020 22:14:49,27-8-2020 22:14:49,8-4-2633,N.A,422,N.A,N.A,N.A,N.A,4-6-2634,N.A
64,Subtact two dates,27-8-2020 22:14:49,27-8-2020 22:14:49,11-7-1025,27-6-1101,N.A,N.A,N.A,N.A,N.A,Days: 27745	Weeks: 3963	Months: 911,N.A
64,Subtract months from date,27-8-2020 22:14:49,27-8-2020 22:14:49,1-2-1749,N.A,N.A,N.A,254,N.A,N.A,1-12-1727,N.A
64,Add months to date,27-8-2020 22:14:49,27-8-2020 22:14:49,7-3-1288,N.A,N.A,N.A,178,N.A,N.A,7-1-1303,N.A
64,Get date from string,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,DAY BEFORE YESTERDAY,25-8-2020,N.A
64,Subtract months from date,27-8-2020 22:14:49,27-8-2020 22:14:49,23-7-2823,N.A,N.A,N.A,135,N.A,N.A,23-4-2812,N.A
64,N.A,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
64,Exit Session,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
65,Get date from string,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,TOMORROW,28-8-2020,N.A
65,Subtract years from date,27-8-2020 22:14:49,27-8-2020 22:14:49,3-3-2159,N.A,N.A,N.A,N.A,17,N.A,3-3-2142,N.A
65,Add weeks to date,27-8-2020 22:14:49,27-8-2020 22:14:49,16-8-1714,N.A,N.A,342,N.A,N.A,N.A,6-3-1721,N.A
65,Add days to date,27-8-2020 22:14:49,27-8-2020 22:14:49,11-11-2683,N.A,207,N.A,N.A,N.A,N.A,5-6-2684,N.A
65,Subtact two dates,27-8-2020 22:14:49,27-8-2020 22:14:49,9-1-1537,13-9-1597,N.A,N.A,N.A,N.A,N.A,Days: 22152	Weeks: 3164	Months: 727,N.A
65,Add months to date,27-8-2020 22:14:49,27-8-2020 22:14:49,18-3-2123,N.A,N.A,N.A,272,N.A,N.A,18-11-2145,N.A
65,Get week number,27-8-2020 22:14:49,27-8-2020 22:14:49,15-13-1782,N.A,N.A,N.A,N.A,N.A,N.A,3,N.A
65,Get date from string,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,55 MONTHS BEFORE,27-1-2016,N.A
65,Subtract months from date,27-8-2020 22:14:49,27-8-2020 22:14:49,7-10-2019,N.A,N.A,N.A,367,N.A,N.A,7-3-1989,N.A
65,N.A,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
65,Exit Session,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
66,Add years to date,27-8-2020 22:14:49,27-8-2020 22:14:49,12-1-1047,N.A,N.A,N.A,N.A,285,N.A,12-1-1332,N.A
66,Add months to date,27-8-2020 22:14:49,27-8-2020 22:14:49,12-6-2202,N.A,N.A,N.A,250,N.A,N.A,12-4-2223,N.A
66,Add two dates,27-8-2020 22:14:49,27-8-2020 22:14:49,5-1-1589,9-1-2296,N.A,N.A,N.A,N.A,N.A,14-2-3885,N.A
66,Add months to date,27-8-2020 22:14:49,27-8-2020 22:14:49,1-13-2540,N.A,N.A,N.A,382,N.A,N.A,1-11-2572,N.A
66,Subtract weeks from date,27-8-2020 22:14:49,27-8-2020 22:14:49,24-1-2967,N.A,N.A,426,N.A,N.A,N.A,25-11-2958,N.A
66,Get date from string,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,TOMORROW,28-8-2020,N.A
66,Get week number,27-8-2020 22:14:49,27-8-2020 22:14:49,17-12-1921,N.A,N.A,N.A,N.A,N.A,N.A,51,N.A
66,N.A,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
66,Add years to date,27-8-2020 22:14:49,27-8-2020 22:14:49,26-12-1019,N.A,N.A,N.A,N.A,205,N.A,26-12-1224,N.A
66,Add years to date,27-8-2020 22:14:49,27-8-2020 22:14:49,27-4-2760,N.A,N.A,N.A,N.A,290,N.A,27-4-3050,N.A
66,Exit Session,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
67,Add two dates,27-8-2020 22:14:49,27-8-2020 22:14:49,26-12-1057,28-11-2336,N.A,N.A,N.A,N.A,N.A,23-12-3394,N.A
67,Get day of the week,27-8-2020 22:14:49,27-8-2020 22:14:49,3-9-2940,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
67,Add days to date,27-8-2020 22:14:49,27-8-2020 22:14:49,1-8-1280,N.A,120,N.A,N.A,N.A,N.A,29-11-1280,N.A
67,Get date from string,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,377 YEARS AFTER,27-8-2397,N.A
67,Get date from string,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,LAST MONTH,27-7-2020,N.A
67,Get week number,27-8-2020 22:14:49,27-8-2020 22:14:49,4-12-2763,N.A,N.A,N.A,N.A,N.A,N.A,49,N.A
67,Subtract days from date,27-8-2020 22:14:49,27-8-2020 22:14:49,24-2-2949,N.A,432,N.A,N.A,N.A,N.A,20-12-2947,N.A
67,Subtract weeks from date,27-8-2020 22:14:49,27-8-2020 22:14:49,10-9-2374,N.A,N.A,235,N.A,N.A,N.A,10-3-2370,N.A
67,Get date from string,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,259 WEEKS AFTER,14-8-2025,N.A
67,Get day of the week,27-8-2020 22:14:49,27-8-2020 22:14:49,10-11-2322,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
67,Exit Session,27-8-2020 22:14:49,27-8-2020 22:14:49,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
68,Get day of the week,27-8-2020 22:14:49,27-8-2020 22:14:49,25-1-1306,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
68,Get date from string,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,379 YEARS FROM NOW,27-8-2399,N.A
68,Add weeks to date,27-8-2020 22:14:50,27-8-2020 22:14:50,29-1-1888,N.A,N.A,51,N.A,N.A,N.A,20-1-1889,N.A
68,Get week number,27-8-2020 22:14:50,27-8-2020 22:14:50,9-2-2436,N.A,N.A,N.A,N.A,N.A,N.A,6,N.A
68,Get date from string,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,LAST WEEK,20-8-2020,N.A
68,Get week number,27-8-2020 22:14:50,27-8-2020 22:14:50,12-5-2826,N.A,N.A,N.A,N.A,N.A,N.A,20,N.A
68,N.A,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
68,Get day of the week,27-8-2020 22:14:50,27-8-2020 22:14:50,20-8-1737,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
68,Subtract months from date,27-8-2020 22:14:50,27-8-2020 22:14:50,11-8-1333,N.A,N.A,N.A,368,N.A,N.A,11-12-1302,N.A
68,Subtract days from date,27-8-2020 22:14:50,27-8-2020 22:14:50,1-11-1549,N.A,167,N.A,N.A,N.A,N.A,18-5-1549,N.A
68,Exit Session,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
69,Add years to date,27-8-2020 22:14:50,27-8-2020 22:14:50,31-8-1330,N.A,N.A,N.A,N.A,65,N.A,31-8-1395,N.A
69,Add days to date,27-8-2020 22:14:50,27-8-2020 22:14:50,20-5-2599,N.A,98,N.A,N.A,N.A,N.A,26-8-2599,N.A
69,Add years to date,27-8-2020 22:14:50,27-8-2020 22:14:50,22-6-1850,N.A,N.A,N.A,N.A,362,N.A,22-6-2212,N.A
69,Get week number,27-8-2020 22:14:50,27-8-2020 22:14:50,30-4-1673,N.A,N.A,N.A,N.A,N.A,N.A,18,N.A
69,Subtract years from date,27-8-2020 22:14:50,27-8-2020 22:14:50,22-6-1147,N.A,N.A,N.A,N.A,477,N.A,22-6-670,N.A
69,Get day of the week,27-8-2020 22:14:50,27-8-2020 22:14:50,25-3-2407,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
69,Add months to date,27-8-2020 22:14:50,27-8-2020 22:14:50,30-4-1610,N.A,N.A,N.A,214,N.A,N.A,29-2-1628,N.A
69,Subtract weeks from date,27-8-2020 22:14:50,27-8-2020 22:14:50,18-9-2991,N.A,N.A,83,N.A,N.A,N.A,14-2-2990,N.A
69,Subtract years from date,27-8-2020 22:14:50,27-8-2020 22:14:50,13-2-1091,N.A,N.A,N.A,N.A,6,N.A,13-2-1085,N.A
69,N.A,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
69,Exit Session,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
70,Add two dates,27-8-2020 22:14:50,27-8-2020 22:14:50,14-8-2827,3-6-2100,N.A,N.A,N.A,N.A,N.A,17-2-4928,N.A
70,Subtract years from date,27-8-2020 22:14:50,27-8-2020 22:14:50,9-13-1175,N.A,N.A,N.A,N.A,365,N.A,9-1-811,N.A
70,Add months to date,27-8-2020 22:14:50,27-8-2020 22:14:50,20-13-1796,N.A,N.A,N.A,485,N.A,N.A,20-6-1837,N.A
70,Get date from string,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,153 MONTHS EARLIER,27-11-2007,N.A
70,Add years to date,27-8-2020 22:14:50,27-8-2020 22:14:50,22-3-2182,N.A,N.A,N.A,N.A,423,N.A,22-3-2605,N.A
70,N.A,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
70,Get day of the week,27-8-2020 22:14:50,27-8-2020 22:14:50,19-13-1749,N.A,N.A,N.A,N.A,N.A,N.A,Monday,N.A
70,Get day of the week,27-8-2020 22:14:50,27-8-2020 22:14:50,17-4-1878,N.A,N.A,N.A,N.A,N.A,N.A,Wednesday,N.A
70,N.A,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
70,Subtact two dates,27-8-2020 22:14:50,27-8-2020 22:14:50,11-13-1539,24-9-1966,N.A,N.A,N.A,N.A,N.A,Days: 155840	Weeks: 22262	Months: 5120,N.A
70,Exit Session,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
71,Subtract weeks from date,27-8-2020 22:14:50,27-8-2020 22:14:50,9-12-2497,N.A,N.A,464,N.A,N.A,N.A,17-1-2489,N.A
71,Get week number,27-8-2020 22:14:50,27-8-2020 22:14:50,32-10-1830,N.A,N.A,N.A,N.A,N.A,N.A,45,N.A
71,N.A,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
71,Get week number,27-8-2020 22:14:50,27-8-2020 22:14:50,18-1-2489,N.A,N.A,N.A,N.A,N.A,N.A,4,N.A
71,Get date from string,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,LAST MONTH,27-7-2020,N.A
71,Subtract years from date,27-8-2020 22:14:50,27-8-2020 22:14:50,2-10-2871,N.A,N.A,N.A,N.A,144,N.A,2-10-2727,N.A
71,Add two dates,27-8-2020 22:14:50,27-8-2020 22:14:50,1-9-1601,16-7-2174,N.A,N.A,N.A,N.A,N.A,17-4-3776,N.A
71,Get week number,27-8-2020 22:14:50,27-8-2020 22:14:50,2-3-2345,N.A,N.A,N.A,N.A,N.A,N.A,9,N.A
71,Get week number,27-8-2020 22:14:50,27-8-2020 22:14:50,32-7-1913,N.A,N.A,N.A,N.A,N.A,N.A,31,N.A
71,N.A,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
71,Exit Session,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
72,Subtact two dates,27-8-2020 22:14:50,27-8-2020 22:14:50,17-11-2711,18-9-2951,N.A,N.A,N.A,N.A,N.A,Days: 87599	Weeks: 12514	Months: 2878,N.A
72,Subtact two dates,27-8-2020 22:14:50,27-8-2020 22:14:50,1-2-1860,32-1-2944,N.A,N.A,N.A,N.A,N.A,Days: 395923	Weeks: 56560	Months: 13008,N.A
72,N.A,27-8-2020 22:14:50,27-8-2020 22:14:50,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
72,Subtract years from date,27-8-2020 22:14:50,27-8-2020 22:14:50,14-9-1915,N.A,N.A,N.A,N.A,353,N.A,14-9-1562,N.A
72,Get week number,27-8-2020 22:14:51,27-8-2020 22:14:51,3-9-1216,N.A,N.A,N.A,N.A,N.A,N.A,36,N.A
72,Subtact two dates,27-8-2020 22:14:51,27-8-2020 22:14:51,15-7-1196,10-10-1931,N.A,N.A,N.A,N.A,N.A,Days: 268532	Weeks: 38361	Months: 8822,N.A
72,Get week number,27-8-2020 22:14:51,27-8-2020 22:14:51,11-3-1155,N.A,N.A,N.A,N.A,N.A,N.A,11,N.A
72,Get date from string,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,LAST WEEK,20-8-2020,N.A
72,Add months to date,27-8-2020 22:14:51,27-8-2020 22:14:51,14-2-1515,N.A,N.A,N.A,233,N.A,N.A,14-7-1534,N.A
72,Add two dates,27-8-2020 22:14:51,27-8-2020 22:14:51,1-11-1354,29-10-2069,N.A,N.A,N.A,N.A,N.A,30-9-3424,N.A
72,Exit Session,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
73,Add years to date,27-8-2020 22:14:51,27-8-2020 22:14:51,29-8-2932,N.A,N.A,N.A,N.A,442,N.A,29-8-3374,N.A
73,Add days to date,27-8-2020 22:14:51,27-8-2020 22:14:51,27-12-1918,N.A,36,N.A,N.A,N.A,N.A,1-2-1919,N.A
73,Add two dates,27-8-2020 22:14:51,27-8-2020 22:14:51,20-5-2623,26-2-2355,N.A,N.A,N.A,N.A,N.A,15-8-4978,N.A
73,Get date from string,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,PREVIOUS YEAR,27-8-2019,N.A
73,Get week number,27-8-2020 22:14:51,27-8-2020 22:14:51,31-12-2051,N.A,N.A,N.A,N.A,N.A,N.A,1,N.A
73,Get date from string,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,DAY AFTER TOMORROW,29-8-2020,N.A
73,Subtract years from date,27-8-2020 22:14:51,27-8-2020 22:14:51,11-10-2782,N.A,N.A,N.A,N.A,99,N.A,11-10-2683,N.A
73,Subtract weeks from date,27-8-2020 22:14:51,27-8-2020 22:14:51,15-10-1192,N.A,N.A,359,N.A,N.A,N.A,28-11-1185,N.A
73,Add years to date,27-8-2020 22:14:51,27-8-2020 22:14:51,9-9-1587,N.A,N.A,N.A,N.A,139,N.A,9-9-1726,N.A
73,Subtract months from date,27-8-2020 22:14:51,27-8-2020 22:14:51,3-9-2899,N.A,N.A,N.A,441,N.A,N.A,3-12-2862,N.A
73,Exit Session,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
74,Subtract years from date,27-8-2020 22:14:51,27-8-2020 22:14:51,25-12-1407,N.A,N.A,N.A,N.A,43,N.A,25-12-1364,N.A
74,N.A,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
74,Get date from string,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,LAST WEEK,20-8-2020,N.A
74,Get day of the week,27-8-2020 22:14:51,27-8-2020 22:14:51,1-6-2673,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
74,Add days to date,27-8-2020 22:14:51,27-8-2020 22:14:51,14-5-1478,N.A,102,N.A,N.A,N.A,N.A,24-8-1478,N.A
74,Subtract years from date,27-8-2020 22:14:51,27-8-2020 22:14:51,2-1-2632,N.A,N.A,N.A,N.A,9,N.A,2-1-2623,N.A
74,Add days to date,27-8-2020 22:14:51,27-8-2020 22:14:51,3-11-1598,N.A,285,N.A,N.A,N.A,N.A,15-8-1599,N.A
74,Add months to date,27-8-2020 22:14:51,27-8-2020 22:14:51,24-10-2815,N.A,N.A,N.A,371,N.A,N.A,24-9-2846,N.A
74,Get date from string,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,267 YEARS FROM NOW,27-8-2287,N.A
74,Get week number,27-8-2020 22:14:51,27-8-2020 22:14:51,31-9-2055,N.A,N.A,N.A,N.A,N.A,N.A,40,N.A
74,Exit Session,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
75,Get week number,27-8-2020 22:14:51,27-8-2020 22:14:51,19-6-2041,N.A,N.A,N.A,N.A,N.A,N.A,25,N.A
75,Subtract weeks from date,27-8-2020 22:14:51,27-8-2020 22:14:51,10-12-1524,N.A,N.A,373,N.A,N.A,N.A,17-10-1517,N.A
75,Get date from string,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,DAY BEFORE YESTERDAY,25-8-2020,N.A
75,Add days to date,27-8-2020 22:14:51,27-8-2020 22:14:51,6-10-1265,N.A,321,N.A,N.A,N.A,N.A,23-8-1266,N.A
75,Subtract weeks from date,27-8-2020 22:14:51,27-8-2020 22:14:51,18-2-2517,N.A,N.A,456,N.A,N.A,N.A,24-5-2508,N.A
75,Subtract days from date,27-8-2020 22:14:51,27-8-2020 22:14:51,26-3-2594,N.A,224,N.A,N.A,N.A,N.A,14-8-2593,N.A
75,Subtract weeks from date,27-8-2020 22:14:51,27-8-2020 22:14:51,21-9-2830,N.A,N.A,234,N.A,N.A,N.A,28-3-2826,N.A
75,Add years to date,27-8-2020 22:14:51,27-8-2020 22:14:51,27-1-1530,N.A,N.A,N.A,N.A,106,N.A,27-1-1636,N.A
75,Subtract years from date,27-8-2020 22:14:51,27-8-2020 22:14:51,29-12-1277,N.A,N.A,N.A,N.A,103,N.A,29-12-1174,N.A
75,Get week number,27-8-2020 22:14:51,27-8-2020 22:14:51,31-8-2405,N.A,N.A,N.A,N.A,N.A,N.A,36,N.A
75,Exit Session,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
76,Add two dates,27-8-2020 22:14:51,27-8-2020 22:14:51,12-4-1803,31-9-2610,N.A,N.A,N.A,N.A,N.A,13-2-4414,N.A
76,Get day of the week,27-8-2020 22:14:51,27-8-2020 22:14:51,1-13-2556,N.A,N.A,N.A,N.A,N.A,N.A,Saturday,N.A
76,N.A,27-8-2020 22:14:51,27-8-2020 22:14:51,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Invalid Input!
76,Get day of the week,27-8-2020 22:14:51,27-8-2020 22:14:51,11-8-2626,N.A,N.A,N.A,N.A,N.A,N.A,Friday,N.A
76,Add months to date,27-8-2020 22:14:51,27-8-2020 22:14:51,29-3-2552,N.A,N.A,N.A,172,N.A,N.A,29-7-2566,N.A
76,Subtract weeks from date,27-8-2020 22:14:52,27-8-2020 22:14:52,17-9-1059,N.A,N.A,198,N.A,N.A,N.A,1-12-1055,N.A
76,Subtract days from date,27-8-2020 22:14:52,27-8-2020 22:14:52,8-10-1900,N.A,392,N.A,N.A,N.A,N.A,11-9-1899,N.A
76,Get day of the week,27-8-2020 22:14:52,27-8-2020 22:14:52,32-12-1155,N.A,N.A,N.A,N.A,N.A,N.A,Sunday,N.A
76,Add two dates,27-8-2020 22:14:52,27-8-2020 22:14:52,11-2-2367,15-6-2307,N.A,N.A,N.A,N.A,N.A,26-8-4674,N.A
76,Add days to date,27-8-2020 22:14:52,27-8-2020 22:14:52,29-11-2555,N.A,41,N.A,N.A,N.A,N.A,9-1-2556,N.A
76,Exit Session,27-8-2020 22:14:52,27-8-2020 22:14:52,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
77,Get week number,27-8-2020 22:14:52,27-8-2020 22:14:52,9-6-2549,N.A,N.A,N.A,N.A,N.A,N.A,24,N.A
77,Add two dates,27-8-2020 22:14:52,27-8-2020 22:14:52,24-5-1385,26-13-2683,N.A,N.A,N.A,N.A,N.A,19-7-4069,N.A
77,Get date from string,27-8-2020 22:14:52,27-8-2020 22:14:52,N.A,N.A,N.A,N.A,N.A,N.A,YESTERDAY,26-8-2020,N.A
77,Get day of the week,27-8-2020 22:14:52,27-8-2020 22:14:52,11-8-2201,N.A,N.A,N.A,N.A,N.A,N.A,Tuesday,N.A
77,Subtract weeks from date,27-8-2020 22:14:52,27-8-2020 22:14:52,21-7-2926,N.A,N.A,424,N.A,N.A,N.A,5-6-2918,N.A
77,Get week number,27-8-2020 22:14:52,27-8-2020 22:14:52,13-1-1691,N.A,N.A,N.A,N.A,N.A,N.A,2,N.A
77,Get date from string,27-8-2020 22:14:52,27-8-2020 22:14:52,N.A,N.A,N.A,N.A,N.A,N.A,TOMORROW,28-8-2020,N.A
77,Get day of the week,27-8-2020 22:14:52,27-8-2020 22:14:52,3-10-1194,N.A,N.A,N.A,N.A,N.A,N.A,Monday,N.A
77,Add years to date,27-8-2020 22:14:52,27-8-2020 22:14:52,26-10-1194,N.A,N.A,N.A,N.A,259,N.A,26-10-1453,N.A
77,Subtract years from date,27-8-2020 22:14:52,27-8-2020 22:14:52,4-11-2087,N.A,N.A,N.A,N.A,378,N.A,4-11-1709,N.A
77,Exit Session,27-8-2020 22:14:52,27-8-2020 22:14:52,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Session Exited!,N.A
